1,-1,-1,0,0,0
2.66505,0.228907,0.4,0,0,3.05841
2.66505,0.228907,0.4,0,0,3.05841
2.47309,0.27451,0.4,0,0,3.05841
2.47309,0.27451,0.4,0,0,3.05841
2.41974,0.529523,0.4,0,0,3.05841
2.41974,0.529523,0.4,0,0,3.05841
2.61572,0.552325,0.4,0,0,3.05841
2.61572,0.552325,0.4,0,0,3.05841
2.59562,0.666331,0.8,0,0,3.05841
2.59562,0.666331,0.8,0,0,3.05841
2.40366,0.620729,0.8,0,0,3.05841
2.40366,0.620729,0.8,0,0,3.05841
2.48917,0.365715,0.8,0,0,3.05841
2.48917,0.365715,0.8,0,0,3.05841
2.68515,0.342914,0.8,0,0,3.05841
2.68515,0.342914,0.8,0,0,3.05841
2.66505,0.228907,1.6,0,0,3.05841
2.66505,0.228907,1.6,0,0,3.05841
2.47309,0.27451,1.6,0,0,3.05841
2.47309,0.27451,1.6,0,0,3.05841
2.41974,0.529523,1.6,0,0,3.05841
2.41974,0.529523,1.6,0,0,3.05841
2.61572,0.552325,1.6,0,0,3.05841
2.61572,0.552325,1.6,0,0,3.05841
2.59562,0.666331,2,0,0,3.05841
2.59562,0.666331,2,0,0,3.05841
2.40366,0.620729,2,0,0,3.05841
2.40366,0.620729,2,0,0,3.05841
2.48917,0.365715,2,0,0,3.05841
2.48917,0.365715,2,0,0,3.05841
2.68515,0.342914,2,0,0,3.05841
2.68515,0.342914,2,0,0,3.05841
2.66505,0.228907,2.8,0,0,3.05841
2.66505,0.228907,2.8,0,0,3.05841
2.47309,0.27451,2.8,0,0,3.05841
2.47309,0.27451,2.8,0,0,3.05841
2.41974,0.529523,2.8,0,0,3.05841
2.41974,0.529523,2.8,0,0,3.05841
2.61572,0.552325,2.8,0,0,3.05841
2.61572,0.552325,2.8,0,0,3.05841
2.59562,0.666331,3.2,0,0,3.05841
2.59562,0.666331,3.2,0,0,3.05841
2.40366,0.620729,3.2,0,0,3.05841
2.40366,0.620729,3.2,0,0,3.05841
2.48917,0.365715,3.2,0,0,3.05841
2.48917,0.365715,3.2,0,0,3.05841
2.68515,0.342914,3.2,0,0,3.05841
2.68515,0.342914,3.2,0,0,3.05841
2.66505,0.228907,4,0,0,3.05841
2.66505,0.228907,4,0,0,3.05841
2.47309,0.27451,4,0,0,3.05841
2.47309,0.27451,4,0,0,3.05841
2.41974,0.529523,4,0,0,3.05841
2.41974,0.529523,4,0,0,3.05841
2.61572,0.552325,4,0,0,3.05841
2.61572,0.552325,4,0,0,3.05841
2.59562,0.666331,4.4,0,0,3.05841
2.59562,0.666331,4.4,0,0,3.05841
2.40366,0.620729,4.4,0,0,3.05841
2.40366,0.620729,4.4,0,0,3.05841
2.48917,0.365715,4.4,0,0,3.05841
2.48917,0.365715,4.4,0,0,3.05841
2.68515,0.342914,4.4,0,0,3.05841
2.68515,0.342914,4.4,0,0,3.05841
2.66505,0.228907,5,0,0,3.05841
2.66505,0.228907,5,0,0,3.05841
2.68515,0.342914,5,0,0,3.05841
2.68515,0.342914,5,0,0,3.05841
2.61572,0.552325,5,0,0,3.05841
2.61572,0.552325,5,0,0,3.05841
2.59562,0.666331,5,0,0,3.05841
2.59562,0.666331,5,0,0,3.05841
2.40366,0.620729,5,0,0,3.05841
2.40366,0.620729,5,0,0,3.05841
2.41974,0.529523,5,0,0,3.05841
2.41974,0.529523,5,0,0,3.05841
2.48917,0.365715,5,0,0,3.05841
2.48917,0.365715,5,0,0,3.05841
2.47309,0.27451,5,0,0,3.05841
2.47309,0.27451,5,0,0,3.05841
2.20195,-1.24584,5,0,0,3.05841
2.20195,-1.24584,5,0,0,3.05841
